"Area" "Perimeter" "Major_Axis_Length" "Minor_Axis_Length" "Eccentricity" "Convex_Area" "Extent" "Class"
12535 442.9379883 185.8367004 86.91271973 0.883896112 12669 0.601718485 "Osmancik"
12183 450.6659851 189.0736694 83.80858612 0.896393657 12432 0.810039878 "Osmancik"
15752 519.8889771 216.7020416 94.21913147 0.900533557 16426 0.601221383 "Cammeo"
14202 485.9379883 202.6140594 90.65028381 0.894332111 14640 0.56176573 "Cammeo"
11097 422.3680115 172.1637115 83.62702942 0.874102652 11393 0.612417221 "Osmancik"
15123 518.2579956 226.3814392 85.84078217 0.925320268 15378 0.636918783 "Cammeo"
11343 416.4689941 171.6786041 84.90172577 0.869155586 11492 0.734745443 "Osmancik"
11540 427.3190002 174.0828094 85.41786957 0.871343374 11829 0.74518919 "Osmancik"
15705 498.9639893 208.5411682 96.63723755 0.886151075 16009 0.773645341 "Cammeo"
15773 515.7940063 219.4337616 92.62104797 0.906553388 16089 0.705411434 "Cammeo"
13699 480.7290039 197.9709167 89.94907379 0.890820742 14178 0.672046721 "Cammeo"
11859 436.2529907 184.635376 82.1749115 0.895497799 12049 0.64813906 "Osmancik"
14436 486.9890137 204.4976959 90.86436462 0.895863414 14709 0.64185673 "Cammeo"
12784 448.3469849 186.1167297 88.22885132 0.880497277 12937 0.604730368 "Osmancik"
14871 487.6180115 204.1911011 93.79976654 0.888243735 15067 0.763084948 "Cammeo"
10951 432.6119995 182.0443115 78.21557617 0.902994871 11242 0.547112286 "Cammeo"
11993 438.0740051 175.5400848 88.08393097 0.864990532 12359 0.607732832 "Osmancik"
14828 493.5 209.9035645 90.66991425 0.901892841 15090 0.606511772 "Cammeo"
12759 455.3150024 188.1911774 87.08290863 0.886495948 13082 0.675079346 "Osmancik"
16000 515.3809814 215.714325 94.95480347 0.897905767 16289 0.673655868 "Cammeo"
11703 422.053009 166.0104065 91.12495422 0.835880697 12023 0.653762341 "Osmancik"
10427 408.1570129 164.5542297 81.85787201 0.867491364 10689 0.795104444 "Osmancik"
14007 490.6600037 205.3961182 88.06983948 0.903408706 14433 0.768939376 "Cammeo"
10527 403.3479919 163.0692444 83.84018707 0.857707143 10725 0.635036469 "Osmancik"
16283 516.7360229 217.7095032 96.08863068 0.897329271 16649 0.780061305 "Cammeo"
11568 429.5480042 174.5865631 85.20391846 0.872825444 11800 0.60187304 "Osmancik"
16008 521.007019 222.8452301 92.12952423 0.910538733 16315 0.611879826 "Cammeo"
14641 505.0020142 211.5836487 90.03343201 0.904948235 15034 0.629557967 "Cammeo"
15281 509.5169983 212.6968842 92.99383545 0.899358034 15689 0.640229583 "Cammeo"
11543 428.6019897 175.3706818 85.0582428 0.874503195 11859 0.671065629 "Osmancik"
12688 466.8380127 193.7866669 84.3717041 0.900244594 12956 0.601897538 "Cammeo"
13782 471.131012 194.4383392 90.97846222 0.883779347 14000 0.596623361 "Cammeo"
14400 486.8999939 200.1377106 93.24651337 0.88483119 14714 0.618131876 "Cammeo"
12532 454.0669861 186.8625946 87.04252625 0.884884596 12888 0.630731285 "Osmancik"
14034 491.7319946 205.5051117 88.35205841 0.902863979 14448 0.555912077 "Cammeo"
12042 441.8099976 182.1767426 85.04359436 0.884352803 12302 0.640804589 "Osmancik"
13816 484.276001 199.0134888 89.86624908 0.892241478 14356 0.64245522 "Cammeo"
11274 425.0549927 173.3803253 83.83379364 0.875330329 11526 0.652770519 "Osmancik"
12271 443.7869873 179.8376923 87.74169159 0.872902989 12510 0.623526394 "Osmancik"
14958 505.2569885 216.376297 88.34890747 0.912842691 15235 0.708607674 "Cammeo"
10821 425.2680054 178.3567963 78.24892426 0.898623168 11101 0.779386342 "Osmancik"
16933 521.9219971 221.3329773 98.09829712 0.896414876 17212 0.776743114 "Cammeo"
12445 440.5769958 184.6552124 86.31019592 0.884039223 12597 0.672302961 "Osmancik"
11145 421.2430115 170.0307007 84.57749176 0.8675071 11376 0.636130154 "Osmancik"
9495 386.5899963 160.5724487 75.85517883 0.88138175 9640 0.668944597 "Osmancik"
12579 452.2170105 191.2431793 84.36917114 0.897427619 12889 0.600286305 "Cammeo"
13481 447.92099 182.9851379 94.3671875 0.856763482 13647 0.780783057 "Osmancik"
14359 506.0889893 223.260849 82.48140717 0.929254711 14698 0.537870824 "Cammeo"
13355 466.3160095 193.7286835 88.69730377 0.889033139 13597 0.605421841 "Osmancik"
14504 502.5069885 212.2475739 87.93212891 0.910144746 14895 0.553418815 "Cammeo"
10937 411.9580078 165.007782 85.2615509 0.856159091 11135 0.624971449 "Osmancik"
13005 467.7999878 199.9649963 83.36130524 0.908961773 13251 0.552933693 "Osmancik"
14840 512.0079956 220.5143127 86.4150238 0.920016587 15160 0.564172745 "Cammeo"
10767 425.0360107 182.0640717 76.10566711 0.908439755 11004 0.742602944 "Osmancik"
10462 415.7739868 169.7720642 80.69159698 0.879827201 10789 0.745847285 "Osmancik"
11765 429.2929993 175.0630798 86.72859955 0.868657351 11969 0.611168802 "Osmancik"
14451 487.2200012 201.294693 92.73952484 0.887548029 14776 0.647272229 "Cammeo"
12339 435.9370117 173.02742 92.28986359 0.845873892 12646 0.737493277 "Osmancik"
12593 432.1839905 171.4846954 93.92502594 0.836663902 12785 0.663767636 "Osmancik"
12468 461.5499878 196.8182831 81.54729462 0.910127699 12786 0.676505685 "Cammeo"
11393 428.2789917 177.3316956 82.80522919 0.884283125 11627 0.694018006 "Osmancik"
12192 428.5929871 172.949585 90.53118896 0.852053821 12383 0.740524769 "Osmancik"
13104 476.9890137 202.4251099 83.61328888 0.910704792 13464 0.538815796 "Cammeo"
10272 403.04599 171.383667 76.66117859 0.894380271 10419 0.759201765 "Osmancik"
12620 458.8869934 193.8964233 84.0860672 0.901074231 12866 0.75253427 "Osmancik"
14850 509.2749939 215.9631958 89.12654877 0.910870075 15372 0.799418628 "Cammeo"
13607 482.8179932 202.8472443 86.15413666 0.90532279 13901 0.556842387 "Cammeo"
11769 426.3099976 176.1145935 85.90213776 0.872976243 11928 0.791193306 "Osmancik"
13066 458.2619934 186.3458557 90.90145874 0.872949541 13315 0.614812732 "Osmancik"
11166 414.8900146 165.7387848 87.03055573 0.85103637 11478 0.670953035 "Osmancik"
11898 420.7789917 166.0784607 92.47577667 0.830633283 12133 0.762496769 "Osmancik"
12382 453.0499878 187.1069946 85.73007965 0.888855577 12771 0.61345619 "Osmancik"
11933 430.8670044 178.9629974 85.46997833 0.878585756 12118 0.798087239 "Osmancik"
10213 430.0440063 187.3143921 69.94136047 0.927674353 10392 0.563444793 "Osmancik"
12152 447.9169922 185.2463074 85.78560638 0.886311591 12449 0.575378776 "Osmancik"
11679 417.8250122 170.5679932 87.63663483 0.857914209 11853 0.794327676 "Osmancik"
12415 438.9960022 181.1088867 88.23397827 0.873297393 12586 0.601618528 "Osmancik"
13720 477.6350098 201.1578674 87.30999756 0.90089494 13936 0.664535522 "Osmancik"
10613 423.32901 172.1127625 79.71240234 0.886284828 10881 0.586969733 "Osmancik"
15609 492.6629944 202.2301636 99.01204681 0.871946752 15884 0.681020916 "Cammeo"
16318 537.4470215 232.0368195 90.71050262 0.920419753 16592 0.598167181 "Cammeo"
10761 429.0180054 183.5671082 75.22785187 0.91217041 11031 0.57879734 "Cammeo"
11392 424.5239868 172.1981659 85.84371948 0.86687988 11707 0.678095222 "Osmancik"
14092 466.447998 185.1782379 98.08610535 0.84819454 14434 0.663840234 "Osmancik"
11095 423.2409973 170.1550446 84.6175766 0.867580414 11350 0.772363365 "Osmancik"
13102 479.2730103 202.5076752 83.75623322 0.91046083 13528 0.617989719 "Cammeo"
14272 491.45401 210.5023193 87.93792725 0.908560753 14545 0.80337745 "Cammeo"
12020 425.7340088 175.5486908 87.59830475 0.866603613 12176 0.646862566 "Osmancik"
12621 444.5880127 184.9431305 87.62445831 0.880637109 12832 0.733992457 "Cammeo"
12802 457.6610107 192.062973 85.54149628 0.895340383 13001 0.756351173 "Osmancik"
11549 440.2479858 179.1168823 84.49580383 0.881740093 11961 0.595401347 "Cammeo"
12558 452.6929932 189.4781647 85.08824921 0.89349848 12799 0.624031007 "Osmancik"
13683 492.9750061 213.9091949 83.12070465 0.921415269 14070 0.761266291 "Cammeo"
11760 432.5320129 176.1437683 86.02404785 0.872634411 12055 0.632870495 "Osmancik"
11496 440.4689941 185.7225647 79.85572052 0.902841687 11759 0.750930846 "Osmancik"
10950 412.3340149 166.3060608 85.298172 0.858449101 11172 0.776045382 "Osmancik"
13258 476.0910034 195.3047791 88.26482391 0.892051518 13583 0.575434029 "Osmancik"
13429 491.3770142 208.908783 83.84211731 0.91593194 13837 0.533066034 "Cammeo"
14126 498.4249878 216.8854828 83.81038666 0.922320008 14410 0.760771215 "Cammeo"
12693 448.1579895 180.0895996 91.82331848 0.860248089 13035 0.593408108 "Osmancik"
14478 469.1610107 190.8477173 97.34318542 0.860140681 14686 0.765424252 "Cammeo"
14586 484.053009 196.4033966 95.85621643 0.872811317 14976 0.771541893 "Cammeo"
10962 418.6610107 171.6389008 82.79927063 0.875948906 11258 0.716470599 "Osmancik"
14246 488.9159851 210.7537231 86.88517761 0.911066532 14453 0.748057127 "Cammeo"
11332 449.2600098 194.7819214 75.36934662 0.922103941 11671 0.673681736 "Cammeo"
11501 439.5379944 182.6630707 81.62102509 0.894614279 11878 0.583333313 "Osmancik"
12060 451.5939941 187.8306885 82.86117554 0.897434235 12367 0.597502947 "Osmancik"
12886 463.9030151 193.8765869 85.47773743 0.897562444 13196 0.595251322 "Cammeo"
11838 440.256012 181.3232727 83.83839417 0.886687219 12165 0.601524413 "Cammeo"
11505 444.3940125 187.2300568 79.44548798 0.905512214 11745 0.559255302 "Osmancik"
11077 427.6640015 181.1168671 78.34978485 0.901589572 11275 0.555238068 "Osmancik"
12959 455.2669983 181.2097931 92.44759369 0.860074282 13375 0.62219131 "Osmancik"
13092 465.4370117 197.0418701 85.83563995 0.900130033 13369 0.76885128 "Cammeo"
13002 448.1149902 182.6278687 91.47121429 0.86552763 13200 0.605814934 "Osmancik"
13410 464.776001 186.4289856 93.29445648 0.865777612 13894 0.716690719 "Osmancik"
11363 419.4549866 170.0657501 86.50566864 0.860967398 11699 0.694305241 "Osmancik"
14276 492.8399963 208.8769531 88.12108612 0.906651497 14706 0.582456112 "Cammeo"
11872 429.5379944 180.0838623 84.37754059 0.883439183 12041 0.640448809 "Osmancik"
12672 450.3439941 184.4046173 88.78121185 0.876474738 12939 0.782608688 "Osmancik"
11689 434.8770142 183.5699921 81.76420593 0.895325899 11856 0.572316885 "Osmancik"
12373 438.881012 175.827301 90.91231537 0.855952382 12622 0.768175304 "Osmancik"
10440 405.6149902 165.2468414 82.02889252 0.868092656 10716 0.598417997 "Osmancik"
12410 463.4899902 195.1714935 82.36030579 0.906600714 12849 0.564090908 "Cammeo"
10533 411.0130005 168.5183258 80.82944489 0.877461135 10834 0.636973858 "Osmancik"
11379 438.1640015 182.2000885 80.88666534 0.896054447 11735 0.594141603 "Osmancik"
13888 481.7479858 205.7463226 87.00279999 0.906192958 14178 0.585102797 "Cammeo"
11977 442.3640137 185.2654114 83.16057587 0.893595755 12186 0.681750894 "Osmancik"
16005 518.8930054 221.2155304 93.13295746 0.90705806 16343 0.551041484 "Cammeo"
16454 518.1090088 217.098526 97.78069305 0.892827988 16893 0.797189951 "Cammeo"
14306 482.2479858 197.685791 94.05610657 0.879561126 14667 0.587950051 "Cammeo"
9842 395.572998 159.4990082 80.37096405 0.863764107 10102 0.616666675 "Osmancik"
11906 433.8559875 174.2997894 88.25260925 0.862341821 12179 0.620847881 "Osmancik"
12110 458.0759888 192.4991455 81.79428101 0.9052369 12562 0.708684444 "Cammeo"
12743 449.230011 180.9447632 90.80771637 0.864952803 13044 0.619373977 "Osmancik"
16006 528.1760254 222.6719055 93.09613037 0.908407211 16466 0.611850142 "Cammeo"
13385 460.8250122 192.6461487 89.71348572 0.884947598 13595 0.612754047 "Cammeo"
11447 419.6199951 163.9205322 91.27414703 0.830633521 11831 0.732983291 "Osmancik"
11525 433.7810059 184.4233398 80.16662598 0.900581062 11697 0.612706006 "Osmancik"
10519 406.756012 169.019043 80.37228394 0.87970376 10684 0.605444908 "Osmancik"
15232 508.8169861 216.7629089 90.63308716 0.908391416 15603 0.590822697 "Cammeo"
11764 428.5610046 171.5862732 88.72550201 0.855931163 12125 0.6880337 "Osmancik"
10921 425.0119934 175.6383209 80.60688019 0.888468921 11271 0.770440936 "Osmancik"
12061 432.6889954 174.2027893 90.06542969 0.855976403 12378 0.628013551 "Osmancik"
11588 428.7279968 172.8825836 86.25784302 0.86663717 11777 0.610055268 "Osmancik"
11422 425.1289978 176.6568604 82.95215607 0.882897079 11608 0.650900364 "Osmancik"
13006 486.7070007 213.1280518 78.45640564 0.929778814 13399 0.622445583 "Cammeo"
14229 485.118988 206.5976868 88.72132874 0.903095365 14455 0.745168865 "Cammeo"
13154 451.5620117 179.953598 94.31381226 0.851656258 13428 0.650222421 "Osmancik"
14057 483.480011 201.5748138 89.90643311 0.895022869 14388 0.567272007 "Cammeo"
17250 528.098999 220.7989349 101.2491608 0.888664365 17570 0.839661241 "Cammeo"
12483 451.8139954 189.8994293 84.86184692 0.894594967 12686 0.595705092 "Cammeo"
15136 518.6439819 221.7091064 88.20763397 0.917449176 15469 0.529712319 "Cammeo"
11422 419.9070129 168.0318909 88.29070282 0.850830555 11687 0.618073583 "Osmancik"
12736 447.8699951 182.7711792 89.68170929 0.871341288 12964 0.752718687 "Cammeo"
11589 449.3609924 196.646698 75.979599 0.922341287 11783 0.562928081 "Cammeo"
10608 404.6929932 161.5894012 85.35478973 0.849107444 10895 0.708475232 "Osmancik"
15371 497.6650085 212.7489319 92.46556854 0.900612533 15587 0.812077343 "Cammeo"
11080 424.7690125 175.1816864 81.33550262 0.885682046 11337 0.582912445 "Osmancik"
11366 423.1149902 171.9066467 85.57929993 0.86727792 11599 0.611404002 "Osmancik"
11783 429.394989 172.8370056 88.30605316 0.859627664 12031 0.733914673 "Osmancik"
14345 491.0190125 207.2198334 88.91106415 0.903272986 14650 0.592621684 "Cammeo"
10759 401.927002 158.9398651 87.47952271 0.834905148 10955 0.619222999 "Osmancik"
14124 486.5910034 202.9608307 89.87580109 0.896608889 14576 0.702721536 "Cammeo"
11915 433.2839966 178.5229034 86.50725555 0.87475121 12101 0.626314104 "Osmancik"
11359 441.3659973 185.1977081 78.98223114 0.904499233 11755 0.580725968 "Cammeo"
11201 423.2810059 175.0401611 83.43683624 0.879080951 11386 0.592645526 "Osmancik"
14378 491.480011 202.7118835 91.38580322 0.892616808 14805 0.640217304 "Cammeo"
11377 452.4079895 201.3062592 72.28141785 0.933313727 11555 0.525545061 "Cammeo"
15977 516.2089844 216.757843 94.92934418 0.898998737 16401 0.627508759 "Cammeo"
14960 510.7290039 218.369873 88.05952454 0.915086091 15235 0.578275979 "Cammeo"
15241 511.0610046 215.3691711 91.2743454 0.905753851 15604 0.543234944 "Cammeo"
16291 523.1929932 223.2523346 93.60415649 0.907859206 16595 0.581157267 "Cammeo"
16990 535.3389893 224.0871735 98.6626358 0.897857189 17371 0.600905418 "Cammeo"
16053 523.8400269 220.9137726 93.89167786 0.905186296 16496 0.747973144 "Cammeo"
12378 454.0620117 195.4721375 81.28996277 0.90942651 12570 0.556564748 "Osmancik"
11987 440.7839966 180.0477448 86.14134979 0.87812233 12299 0.687959135 "Osmancik"
12053 440.9779968 180.0957489 86.7628479 0.876303434 12351 0.59048599 "Osmancik"
15856 509.019989 210.1643829 97.76021576 0.88522625 16160 0.762674391 "Cammeo"
11483 429.552002 173.8620453 85.40531921 0.871032953 11770 0.772329807 "Osmancik"
9778 395.2000122 168.146759 74.49897766 0.896492302 9956 0.620588958 "Osmancik"
12461 454.0960083 191.9145203 83.66120148 0.899980783 12683 0.561508656 "Cammeo"
12971 458.0350037 192.3374634 86.7547226 0.892496288 13248 0.777451456 "Cammeo"
13677 485.5289917 207.3946075 85.1431427 0.911843956 13874 0.585663497 "Cammeo"
12412 456.5799866 191.5716248 83.44985962 0.900137126 12779 0.649502873 "Cammeo"
16523 531.8920288 224.9954224 94.41770172 0.907689333 16911 0.577041268 "Cammeo"
14601 476.2260132 192.6065369 97.93213654 0.861087382 14815 0.627837956 "Cammeo"
9544 386.5629883 161.7483063 75.56025696 0.884179592 9664 0.811150789 "Osmancik"
14957 505.1170044 213.0456238 90.70896912 0.904830217 15347 0.65411526 "Cammeo"
11359 422.8469849 171.2399902 85.91520691 0.865027785 11665 0.659639955 "Osmancik"
13111 457.0180054 188.3343353 90.13023376 0.878052115 13323 0.77944237 "Osmancik"
11661 418.0150146 168.9551392 88.93134308 0.85026139 11819 0.789291978 "Osmancik"
10572 412.2520142 163.6511841 84.48179626 0.856449485 10911 0.662198544 "Osmancik"
11140 414.3649902 170.6498108 83.77877045 0.871193528 11280 0.60774684 "Osmancik"
12181 430.9490051 177.6576233 87.49514771 0.870316386 12353 0.756583869 "Osmancik"
12583 451.8190002 180.2173309 90.56421661 0.864561021 12901 0.607845008 "Osmancik"
11335 426.5840149 172.746994 85.12076569 0.870171964 11618 0.666764677 "Osmancik"
14463 480.4899902 201.9342194 91.94389343 0.890329897 14698 0.675115526 "Cammeo"
11625 437.3599854 186.7081451 79.72377777 0.904253125 11830 0.721870363 "Cammeo"
15556 510.5100098 217.1022339 92.77321625 0.904098094 15781 0.607418954 "Cammeo"
13654 477.9299927 199.3771515 87.67783356 0.898115993 13914 0.575753748 "Cammeo"
15613 509.7609863 210.2780762 96.02433014 0.889644384 15975 0.572596908 "Cammeo"
12318 442.5870056 189.5644379 83.20392609 0.898525357 12495 0.651746035 "Osmancik"
12027 445.2019958 178.7362518 87.69733429 0.871355474 12455 0.611874223 "Osmancik"
11682 437.0400085 176.2309875 86.32249451 0.871820271 11969 0.581194043 "Osmancik"
12226 436.2229919 178.544754 87.98953247 0.870134115 12400 0.613385499 "Osmancik"
12005 440.2650146 180.6821136 85.73722839 0.880244851 12319 0.603023887 "Osmancik"
12503 446.3110046 177.3373718 91.1587677 0.857765317 12777 0.629366755 "Osmancik"
12233 425.1809998 170.946106 92.01290894 0.842780828 12388 0.642759562 "Osmancik"
17082 548.4459839 230.1887207 95.75758362 0.909366429 17576 0.592466712 "Cammeo"
9070 375.0939941 156.9848938 74.22942352 0.881145954 9233 0.737398386 "Osmancik"
11917 437.3039856 179.5764771 85.64931488 0.878929496 12192 0.639358342 "Osmancik"
11910 434.7380066 178.3672791 86.3225174 0.87509048 12118 0.791625142 "Osmancik"
11290 427.5899963 180.1384125 80.42607117 0.894799471 11427 0.57251519 "Osmancik"
11861 438.644989 177.9155121 86.46606445 0.873961508 12150 0.589395761 "Osmancik"
12780 448.6610107 181.9351654 90.70710754 0.866850436 13038 0.607356727 "Osmancik"
15522 507.2420044 213.6819305 94.90153503 0.895964742 15782 0.77890408 "Cammeo"
13147 468.9200134 199.2277527 84.48080444 0.905642807 13431 0.68473959 "Cammeo"
9817 407.7460022 170.0886536 74.70610809 0.89838022 10032 0.583061099 "Osmancik"
14212 484.9460144 205.0032349 89.6155014 0.899392545 14502 0.752196491 "Cammeo"
14824 513.21698 220.160202 86.80725098 0.918985546 15150 0.568361342 "Cammeo"
14652 499.3359985 212.5039368 88.75134277 0.908609986 15039 0.767924547 "Cammeo"
12440 434.8049927 173.3927917 92.69048309 0.845124602 12716 0.680339098 "Osmancik"
15593 512.4279785 216.6157074 92.91001892 0.903344214 16050 0.777473092 "Cammeo"
12198 442.42099 183.6641846 85.49795532 0.885041356 12391 0.713834286 "Osmancik"
9593 396.0499878 162.5907288 75.99917603 0.884032071 9828 0.744798124 "Osmancik"
12483 440.6159973 176.6435089 91.67730713 0.854776561 12747 0.620581627 "Osmancik"
14138 490.8340149 206.1808472 89.36727905 0.901181817 14523 0.762567401 "Cammeo"
11893 435.2829895 176.6593475 87.10894012 0.869978368 12243 0.772322893 "Osmancik"
10828 410.0690002 166.3771362 84.09659576 0.862851441 11093 0.728520513 "Osmancik"
12340 456.3970032 189.2250671 84.49087524 0.894778669 12624 0.636148036 "Osmancik"
12854 474.1380005 202.1957092 81.74695587 0.914628148 13242 0.643278956 "Cammeo"
9834 401.0050049 164.2058868 77.19506836 0.882607043 10076 0.697248995 "Osmancik"
13790 479.2999878 198.9013214 90.1360321 0.891424298 14190 0.5869084 "Cammeo"
14436 485.8259888 204.4699554 90.74992371 0.896110952 14864 0.614480913 "Cammeo"
13808 466.7780151 190.8078308 93.22654724 0.872514248 14023 0.623695731 "Osmancik"
11511 439.5130005 183.2423401 81.7984848 0.894835949 11736 0.573171318 "Osmancik"
15204 510.4869995 216.316864 90.8539505 0.907522261 15535 0.562111795 "Cammeo"
10541 406.5360107 162.9910736 83.69825745 0.858080983 10901 0.774617851 "Osmancik"
13762 481.769989 205.0407867 86.93547058 0.905666351 14101 0.755489707 "Cammeo"
10846 418.8519897 172.2067719 81.69290161 0.880315602 11069 0.682739496 "Osmancik"
10694 405.677002 163.3674774 84.68367004 0.855160654 10891 0.750140309 "Osmancik"
15074 497.178009 205.6398163 94.62220001 0.887848675 15536 0.721105993 "Cammeo"
13434 455.822998 184.1703339 93.38285065 0.861918986 13686 0.635838687 "Cammeo"
11293 424.6239929 178.3634186 81.41404724 0.889748871 11473 0.746102035 "Osmancik"
11449 411.2999878 156.9254913 94.25743103 0.799511433 11696 0.724253535 "Osmancik"
14399 484.0820007 200.1735382 92.85159302 0.885910869 14849 0.604796708 "Cammeo"
12683 448.6369934 186.1575623 87.55859375 0.882481694 12847 0.590951443 "Osmancik"
15583 504.1830139 207.8468323 96.91175842 0.884644985 15906 0.685388803 "Cammeo"
12452 445.07901 179.0261383 89.89112854 0.864802718 12710 0.617965281 "Osmancik"
13916 478.8779907 201.639679 88.56097412 0.898387313 14221 0.603993058 "Cammeo"
10983 417.7099915 171.8403473 82.69300842 0.876599848 11229 0.774814844 "Osmancik"
10640 411.8800049 169.3904724 81.02848053 0.87816751 10901 0.660869539 "Osmancik"
11884 434.8399963 172.1260834 89.20809174 0.855215967 12184 0.629582524 "Osmancik"
10756 420.0859985 170.637085 81.58211517 0.878303766 10957 0.594977319 "Osmancik"
14805 499.6369934 214.2824402 89.17408752 0.909295022 15090 0.576788247 "Cammeo"
12193 436.2850037 182.6272888 85.2556076 0.884347916 12336 0.68308121 "Osmancik"
11500 424.3989868 171.8174438 86.84950256 0.86284101 11838 0.786593735 "Osmancik"
10318 413.2109985 173.160965 76.91556549 0.895934939 10614 0.681956351 "Osmancik"
11940 443.9679871 187.3336182 82.18278503 0.898634791 12184 0.636392713 "Cammeo"
11630 425.5169983 173.0964203 87.19287109 0.863864481 11766 0.781691074 "Osmancik"
10627 411.4410095 172.2612762 79.84104919 0.886103153 10800 0.802401066 "Osmancik"
13091 473.1520081 203.8627014 82.55069733 0.914346457 13451 0.75235635 "Cammeo"
11955 454.0859985 196.8355255 78.12479401 0.91786015 12127 0.558123231 "Osmancik"
11846 445.8909912 192.9521942 78.47179413 0.913566053 12010 0.577966452 "Cammeo"
13650 491.0239868 210.6749725 83.69099426 0.917709708 14011 0.538589001 "Cammeo"
14132 482.368988 205.2006683 88.29636383 0.902689397 14341 0.586098194 "Cammeo"
13158 470.9960022 201.0183868 84.50301361 0.907350659 13462 0.619783342 "Cammeo"
14645 485.1130066 201.1537781 93.58039856 0.88519603 14889 0.646407127 "Cammeo"
13923 462.7000122 189.5257111 94.52521515 0.866748095 14186 0.729946554 "Osmancik"
14340 499.0960083 207.2510834 89.85896301 0.901117325 14863 0.663152039 "Cammeo"
14440 498.118988 210.2735291 88.98815155 0.906035423 14918 0.776302338 "Cammeo"
11568 429.072998 178.3329773 83.63752747 0.883200049 11790 0.751217604 "Osmancik"
10736 417.394989 178.9036713 76.73338318 0.903347731 10901 0.743387341 "Osmancik"
13930 484.8619995 205.2724609 87.23548889 0.905205488 14330 0.799426138 "Cammeo"
11149 411.3089905 164.672287 87.50299072 0.847135723 11393 0.75921005 "Osmancik"
15307 489.4710083 197.202652 100.132988 0.861494482 15628 0.679103792 "Cammeo"
11961 445.053009 182.4438934 85.08979034 0.884579837 12370 0.612254322 "Osmancik"
10032 403.0960083 165.6066132 78.48327637 0.880571187 10307 0.745984554 "Osmancik"
10989 431.1239929 180.4800415 78.81407928 0.899611354 11268 0.685955048 "Osmancik"
10085 412.1350098 172.9621124 75.26065826 0.900368571 10351 0.698310494 "Osmancik"
13620 479.8770142 203.39711 86.37573242 0.905350327 13987 0.635765314 "Cammeo"
12574 466.519989 197.8632355 81.88799286 0.910339832 12902 0.661789477 "Osmancik"
12692 448.0610046 182.1931763 90.43366241 0.868115962 12999 0.735086322 "Osmancik"
12792 462.072998 194.4810028 84.73088837 0.900103092 13032 0.593927026 "Cammeo"
13237 478.0109863 199.6892395 85.27763367 0.904227197 13627 0.558523178 "Cammeo"
9763 404.1459961 169.1858521 74.55428314 0.89767164 10047 0.708696306 "Osmancik"
10442 407.2820129 166.1415253 81.03927612 0.87297076 10668 0.656234264 "Osmancik"
11232 427.4299927 180.4371948 80.56560516 0.894782543 11424 0.598784506 "Osmancik"
12638 454.5610046 187.5693665 86.98496246 0.885967016 12902 0.768594563 "Osmancik"
12609 475.3599854 202.7544098 81.27371979 0.91614455 13210 0.706941009 "Cammeo"
11201 416.5350037 171.0029907 84.2417984 0.870236874 11384 0.757643402 "Osmancik"
14753 495.2600098 203.7247009 93.18321991 0.889262199 15153 0.634646833 "Osmancik"
14434 477.618988 200.3898773 92.38155365 0.887395442 14660 0.783434629 "Cammeo"
17437 536.8989868 230.2574615 97.31147766 0.906306863 17650 0.759153664 "Cammeo"
11114 413.07901 170.099411 84.00698853 0.869535744 11293 0.76039958 "Osmancik"
11715 429.1659851 171.0996399 89.10729218 0.85368371 12066 0.649534285 "Osmancik"
13084 473.7669983 195.8382416 86.37992859 0.897468805 13453 0.588044941 "Cammeo"
16253 525.4819946 218.5275574 95.91184235 0.898535728 16690 0.567968965 "Cammeo"
10267 424.9490051 182.4091187 72.53786469 0.917530358 10455 0.547427356 "Osmancik"
13662 476.3529968 204.1856537 85.61482239 0.907848239 13894 0.674167275 "Cammeo"
14633 495.0939941 208.7805328 90.25591278 0.901729643 14978 0.643604875 "Cammeo"
12067 438.8819885 177.9776459 87.7378006 0.870045781 12423 0.667311847 "Osmancik"
12062 432.6239929 175.8968048 88.78304291 0.863268495 12318 0.615910947 "Osmancik"
9630 396.8930054 163.8465424 75.77573395 0.88662976 9935 0.725150585 "Osmancik"
12981 449.6170044 177.6229553 94.24237061 0.847637713 13389 0.651460409 "Osmancik"
12084 434.6740112 177.5254211 88.0461731 0.868343234 12321 0.627218962 "Osmancik"
13884 491.6180115 207.6543732 86.3434906 0.909454346 14232 0.542364955 "Cammeo"
10696 409.2690125 166.3798828 82.35617828 0.868899345 10883 0.613091826 "Osmancik"
13362 460.0700073 186.353241 92.15919495 0.869154692 13612 0.741015971 "Osmancik"
16570 519.1229858 221.0144806 96.22779083 0.900241315 16757 0.592335761 "Cammeo"
13782 457.4920044 180.9152832 97.97387695 0.84067136 14147 0.655256033 "Osmancik"
13858 482.5799866 205.0201569 86.9646759 0.905579686 14154 0.555921078 "Cammeo"
13677 467.2479858 191.011795 91.82099152 0.876880467 13901 0.65502876 "Osmancik"
12450 456.2210083 191.142868 84.21341705 0.897714138 12740 0.572150707 "Cammeo"
11350 445.9110107 187.8549194 78.40882111 0.908727348 11771 0.670566022 "Osmancik"
10926 416.2229919 173.4199829 80.86934662 0.88461566 11113 0.632364869 "Osmancik"
14005 485.4559937 207.1338501 86.87551117 0.907793581 14212 0.563808382 "Cammeo"
12671 448.8380127 180.4714355 90.69844055 0.86454004 12963 0.661601901 "Osmancik"
